2017.09.05 (248) 00:00:00.000
Station name: Grahamstown
URSI code: GR13L
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 1.250  347.5  90  45  51   0.781   0.0   0.0  361
 1.250  542.5  90  45  54  -0.781   0.0   0.0  548
 1.275  732.5 -90  48  54   3.906   0.0   0.0  741
 1.275  887.5 -90  48  54   3.906   0.0   0.0  874
 1.300  227.5  90  45  51   0.781   0.0   0.0  213
 1.300  270.0  90  45  57  -0.781   0.0   0.0  274
 1.300  430.0  90  45  51  -0.781   0.0   0.0  439
 1.300  675.0  90  45  51   0.781   0.0   0.0  685
 1.300  877.5 -90  45  51   0.781   0.0   0.0  885
 1.325  222.5  90  45  51   5.469   0.0   0.0  237
 1.325  240.0  90  45  51  -3.906   0.0   0.0  237
 1.325  102.5 -90  42  48   2.344   0.0   0.0  102
 1.325  115.0 -90  42  48  -0.781   0.0   0.0  122
 1.325  570.0 -90  42  48  -5.469   0.0   0.0  561
 1.350  272.5  90  45  60  -0.781   0.0   0.0  276
 1.350 1050.0  90  45  51   3.906   0.0   0.0 1062
 1.350  290.0 -90  45  51   3.906   0.0   0.0  290
 1.375  272.5  90  45  60  -0.781   0.0   0.0  278
 1.375  275.0  90  45  57  -0.781   0.0   0.0  279
 1.375  937.5  90  45  54   0.781   0.0   0.0  929
 1.375  990.0  90  45  54   2.344   0.0   0.0  980
 1.375 1015.0  90  45  54   0.781   0.0   0.0 1001
 1.375 1057.5  90  45  54   0.781   0.0   0.0 1071
 1.375 1145.0  90  45  54   0.781   0.0   0.0 1151
 1.375 1217.5  90  45  54   0.781   0.0   0.0 1220
 1.375  110.0 -90  45  54   3.906   0.0   0.0  109
 1.400  272.5  90  45  60  -0.781   0.0   0.0  280
 1.400  915.0  90  45  51  -0.781   0.0   0.0  910
 1.400  937.5  90  45  51  -0.781   0.0   0.0  938
 1.400  945.0  90  45  51  -3.906   0.0   0.0  931
 1.400 1280.0  90  45  51  -2.344   0.0   0.0 1273
 1.400  115.0 -90  42  54  -0.781   0.0   0.0  119
 1.425  272.5  90  48  60  -0.781   0.0   0.0  282
 1.425  275.0  90  48  63  -0.781   0.0   0.0  281
 1.425  595.0  90  48  54  -0.781   0.0   0.0  604
 1.450  275.0  90  48  63  -0.781   0.0   0.0  281
 1.450  277.5  90  48  63  -0.781   0.0   0.0  282
 1.450  535.0  90  48  54   5.469   0.0   0.0  523
 1.450  555.0  90  48  57  -0.781   0.0   0.0  562
 1.450  112.5 -90  42  60   0.781   0.0   0.0  118
 1.450  135.0 -90  42  48   5.469   0.0   0.0  137
 1.450  167.5 -90  42  51  -2.344   0.0   0.0  173
 1.450  322.5 -90  42  48  -0.781   0.0   0.0  337
 1.450  485.0 -90  42  48  -2.344   0.0   0.0  500
 1.450  782.5 -90  42  48   3.906   0.0   0.0  772
 1.475   80.0  90  42  57  -2.344   0.0   0.0   91
 1.475  105.0  90  42  54  -0.781   0.0   0.0  113
 1.475  115.0  90  42  54  -0.781   0.0   0.0  126
 1.475  215.0  90  42  54  -0.781   0.0   0.0  212
 1.475  230.0  90  42  54  -2.344   0.0   0.0  234
 1.475  235.0  90  42  51  -3.906   0.0   0.0  247
 1.475  277.5  90  42  60  -0.781   0.0   0.0  283
 1.475  290.0  90  42  51   0.781   0.0   0.0  282
 1.475  362.5  90  42  51  -3.906   0.0   0.0  360
 1.475  500.0  90  42  48   2.344   0.0   0.0  487
 1.475  510.0  90  42  48  -0.781   0.0   0.0  510
 1.475  512.5  90  42  48   0.781   0.0   0.0  516
 1.475  557.5  90  42  48  -3.906   0.0   0.0  567
 1.475  560.0  90  42  48  -3.906   0.0   0.0  570
 1.475   95.0 -90  45  51  -0.781   0.0   0.0   97
 1.475  122.5 -90  45  51  -0.781   0.0   0.0  128
 1.475  127.5 -90  45  51  -0.781   0.0   0.0  134
 1.475  515.0 -90  45  51  -3.906   0.0   0.0  527
 1.500  132.5  90  42  48  -5.469   0.0   0.0  130
 1.500  275.0  90  42  57  -0.781   0.0   0.0  283
 1.500  277.5  90  42  63  -0.781   0.0   0.0  282
 1.500  560.0  90  42  51  -0.781   0.0   0.0  566
 1.500  562.5  90  42  51  -0.781   0.0   0.0  567
 1.500 1000.0  90  42  48  -5.469   0.0   0.0 1013
 1.500 1027.5  90  42  48   5.469   0.0   0.0 1020
 1.500 1030.0  90  42  48   0.781   0.0   0.0 1035
 1.500 1055.0  90  42  51  -5.469   0.0   0.0 1070
 1.500 1120.0  90  42  48  -0.781   0.0   0.0 1109
 1.500 1152.5  90  42  48  -5.469   0.0   0.0 1164
 1.500 1180.0  90  42  48  -3.906   0.0   0.0 1167
 1.500 1185.0  90  42  51  -3.906   0.0   0.0 1186
 1.500 1207.5  90  42  48  -5.469   0.0   0.0 1220
 1.500 1240.0  90  42  51  -5.469   0.0   0.0 1251
 1.500  115.0 -90  42  57  -0.781   0.0   0.0  119
 1.500  167.5 -90  42  48  -3.906   0.0   0.0  182
 1.500 1062.5 -90  42  48   5.469   0.0   0.0 1051
 1.525  275.0  90  42  54  -0.781   0.0   0.0  286
 1.525  277.5  90  42  63  -0.781   0.0   0.0  284
 1.525  280.0  90  42  63  -0.781   0.0   0.0  284
 1.525  802.5  90  42  48   5.469   0.0   0.0  805
 1.525  967.5  90  42  48   3.906   0.0   0.0  969
 1.525 1020.0  90  42  51  -3.906   0.0   0.0 1012
 1.525 1185.0  90  42  48   0.781   0.0   0.0 1195
 1.525  110.0 -90  42  51   0.781   0.0   0.0  118
 1.525  112.5 -90  42  60   0.781   0.0   0.0  119
 1.525  115.0 -90  42  57   0.781   0.0   0.0  120
 1.550  110.0  90  45  51   5.469   0.0   0.0  104
 1.550  112.5  90  45  51  -2.344   0.0   0.0  109
 1.550  130.0  90  45  51   5.469   0.0   0.0  128
 1.550  172.5  90  45  51   2.344   0.0   0.0  181
 1.550  175.0  90  45  51   2.344   0.0   0.0  186
 1.550  242.5  90  45  51  -3.906   0.0   0.0  246
 1.550  277.5  90  45  63  -0.781   0.0   0.0  285
 1.550  280.0  90  45  66  -0.781   0.0   0.0  285
 1.550  282.5  90  45  57  -0.781   0.0   0.0  285
 1.550  530.0  90  45  51   5.469   0.0   0.0  520
 1.550  640.0  90  45  51  -2.344   0.0   0.0  649
 1.550 1122.5  90  45  51   3.906   0.0   0.0 1123
 1.550 1127.5  90  45  51   3.906   0.0   0.0 1117
 1.550 1192.5  90  45  51  -5.469   0.0   0.0 1183
 1.550  115.0 -90  42  48   0.781   0.0   0.0  116
 1.550  815.0 -90  42  48  -5.469   0.0   0.0  820
 1.550 1062.5 -90  42  48   5.469   0.0   0.0 1059
 1.550 1217.5 -90  42  48   3.906   0.0   0.0 1213
 1.575  277.5  90  51  57  -0.781   0.0   0.0  285
 1.575  280.0  90  51  66  -0.781   0.0   0.0  285
 1.575  282.5  90  51  60  -0.781   0.0   0.0  285
 1.575  562.5  90  51  57   0.781   0.0   0.0  573
 1.575  810.0  90  51  57   3.906   0.0   0.0  804
 1.575  820.0 -90  45  51   2.344   0.0   0.0  819
 1.600  127.5  90  39  48  -5.469   0.0   0.0  138
 1.600  150.0  90  39  45  -3.906   0.0   0.0  142
 1.600  195.0  90  39  45  -5.469   0.0   0.0  197
 1.600  275.0  90  39  45   5.469   0.0   0.0  279
 1.600  277.5  90  39  51  -0.781   0.0   0.0  283
 1.600  287.5  90  39  48   0.781   0.0   0.0  294
 1.600  295.0  90  39  48   0.781   0.0   0.0  293
 1.600  480.0  90  39  51  -3.906   0.0   0.0  495
 1.600  497.5  90  39  51   3.906   0.0   0.0  510
 1.600  550.0  90  39  48   3.906   0.0   0.0  557
 1.600  580.0  90  39  45  -5.469   0.0   0.0  588
 1.600  637.5  90  39  45   0.781   0.0   0.0  623
 1.600  677.5  90  39  45   2.344   0.0   0.0  668
 1.600  135.0 -90  42  48  -0.781   0.0   0.0  122
 1.600  510.0 -90  42  48  -3.906   0.0   0.0  506
 1.625  130.0  90  39  45   2.344   0.0   0.0  127
 1.625  280.0  90  39  57  -0.781   0.0   0.0  287
 1.625  282.5  90  39  63  -0.781   0.0   0.0  288
 1.625  567.5  90  39  48  -0.781   0.0   0.0  574
 1.625  570.0  90  39  51  -0.781   0.0   0.0  575
 1.625 1167.5  90  39  45   2.344   0.0   0.0 1174
 1.625  287.5 -90  39  54  -0.781   0.0   0.0  293
 1.625  290.0 -90  39  54  -0.781   0.0   0.0  294
 1.625  660.0 -90  39  45  -5.469   0.0   0.0  661
 1.650  280.0  90  39  54  -0.781   0.0   0.0  287
 1.650  282.5  90  39  63  -0.781   0.0   0.0  288
 1.650  285.0  90  39  60  -0.781   0.0   0.0  288
 1.650  570.0  90  39  51  -0.781   0.0   0.0  577
 1.650  572.5  90  39  51  -0.781   0.0   0.0  577
 1.650  805.0  90  39  45  -2.344   0.0   0.0  814
 1.650  917.5  90  39  45   3.906   0.0   0.0  904
 1.650 1045.0  90  39  45   0.781   0.0   0.0 1049
 1.650  120.0 -90  39  45  -5.469   0.0   0.0  127
 1.650  145.0 -90  39  45   3.906   0.0   0.0  144
 1.650  287.5 -90  39  54  -0.781   0.0   0.0  293
 1.650  290.0 -90  39  48   0.781   0.0   0.0  293
 1.650  422.5 -90  39  45  -3.906   0.0   0.0  426
 1.650  775.0 -90  39  45   2.344   0.0   0.0  762
 1.650  867.5 -90  39  45  -0.781   0.0   0.0  869
 1.650  915.0 -90  39  45   0.781   0.0   0.0  915
 1.650  937.5 -90  39  45   0.781   0.0   0.0  937
 1.650 1047.5 -90  39  45  -3.906   0.0   0.0 1060
 1.650 1062.5 -90  39  45   2.344   0.0   0.0 1075
 1.650 1117.5 -90  39  45  -2.344   0.0   0.0 1110
 1.675  282.5  90  45  60  -0.781   0.0   0.0  291
 1.675  285.0  90  45  60  -0.781   0.0   0.0  290
 1.675  287.5  90  45  51  -0.781   0.0   0.0  291
 1.675  572.5  90  45  54  -0.781   0.0   0.0  578
 1.675  627.5  90  45  51  -5.469   0.0   0.0  613
 1.675  675.0  90  45  51   0.781   0.0   0.0  660
 1.675 1062.5  90  45  51   2.344   0.0   0.0 1065
 1.700  282.5  90  42  57  -0.781   0.0   0.0  290
 1.700  285.0  90  42  60  -0.781   0.0   0.0  290
 1.700  287.5  90  42  54  -0.781   0.0   0.0  290
 1.700  575.0  90  42  54  -0.781   0.0   0.0  583
 1.700  870.0  90  42  48  -0.781   0.0   0.0  874
 1.700  920.0  90  42  48  -2.344   0.0   0.0  905
 1.700  287.5 -90  39  54  -0.781   0.0   0.0  293
 1.700  290.0 -90  39  48   0.781   0.0   0.0  293
 1.700  587.5 -90  39  45   0.781   0.0   0.0  588
 1.700  982.5 -90  39  45   2.344   0.0   0.0  980
 1.725  285.0  90  39  57  -0.781   0.0   0.0  291
 1.725  287.5  90  39  57  -0.781   0.0   0.0  291
 1.725  342.5  90  39  45   3.906   0.0   0.0  334
 1.725  442.5  90  39  45  -5.469   0.0   0.0  454
 1.725  517.5  90  39  45   0.781   0.0   0.0  524
 1.725  580.0  90  39  51  -0.781   0.0   0.0  584
 1.725  877.5  90  39  45  -0.781   0.0   0.0  882
 1.725  287.5 -90  39  51  -0.781   0.0   0.0  294
 1.725  290.0 -90  39  48  -0.781   0.0   0.0  294
 1.750  115.0  90  39  45  -3.906   0.0   0.0  103
 1.750  137.5  90  39  45   5.469   0.0   0.0  148
 1.750  272.5  90  39  45  -3.906   0.0   0.0  274
 1.750  285.0  90  39  54  -0.781   0.0   0.0  291
 1.750  327.5  90  39  45   2.344   0.0   0.0  323
 1.750  342.5  90  39  48  -5.469   0.0   0.0  337
 1.750  345.0  90  39  48   5.469   0.0   0.0  355
 1.750  405.0  90  39  48   2.344   0.0   0.0  418
 1.750  440.0  90  39  45   5.469   0.0   0.0  430
 1.750  500.0  90  39  48   0.781   0.0   0.0  495
 1.750  537.5  90  39  45   2.344   0.0   0.0  537
 1.750  577.5  90  39  45  -0.781   0.0   0.0  582
 1.750  585.0  90  39  48   0.781   0.0   0.0  590
 1.750  817.5  90  39  45  -0.781   0.0   0.0  820
 1.750 1057.5  90  39  45  -5.469   0.0   0.0 1050
 1.750   92.5 -90  39  45  -5.469   0.0   0.0  100
 1.750  287.5 -90  39  54  -0.781   0.0   0.0  293
 1.750  357.5 -90  39  45   2.344   0.0   0.0  349
 1.750  392.5 -90  39  45  -2.344   0.0   0.0  399
 1.750  880.0 -90  39  45  -0.781   0.0   0.0  890
 1.775  270.0  90  39  48   0.781   0.0   0.0  277
 1.775  295.0  90  39  45   2.344   0.0   0.0  307
 1.775  365.0  90  39  45  -0.781   0.0   0.0  354
 1.775  422.5  90  39  45  -3.906   0.0   0.0  435
 1.775  580.0  90  39  48  -0.781   0.0   0.0  587
 1.775  582.5  90  39  57  -0.781   0.0   0.0  589
 1.775  585.0  90  39  54  -0.781   0.0   0.0  589
 1.775  595.0  90  39  45  -0.781   0.0   0.0  601
 1.775  670.0  90  39  45   0.781   0.0   0.0  678
 1.775  880.0  90  39  45  -0.781   0.0   0.0  883
 1.775 1010.0  90  39  51   0.781   0.0   0.0 1009
 1.775 1117.5  90  39  51  -2.344   0.0   0.0 1116
 1.775 1127.5  90  39  54  -2.344   0.0   0.0 1129
 1.775 1167.5  90  39  51   0.781   0.0   0.0 1178
 1.775  287.5 -90  51  60   0.781   0.0   0.0  294
 1.775  290.0 -90  51  57   0.781   0.0   0.0  293
 1.800  287.5  90  39  51  -0.781   0.0   0.0  295
 1.800  290.0  90  39  54  -0.781   0.0   0.0  295
 1.800  582.5  90  39  54  -0.781   0.0   0.0  590
 1.800  590.0  90  39  51  -0.781   0.0   0.0  596
 1.800  592.5  90  39  45  -0.781   0.0   0.0  594
 1.800  790.0  90  39  45   5.469   0.0   0.0  796
 1.800  817.5  90  39  45  -0.781   0.0   0.0  832
 1.800  865.0  90  39  45  -2.344   0.0   0.0  870
 1.800  877.5  90  39  45   2.344   0.0   0.0  865
 1.800  880.0  90  39  45   0.781   0.0   0.0  886
 1.800  892.5  90  39  45   3.906   0.0   0.0  888
 1.800  972.5  90  39  45   3.906   0.0   0.0  962
 1.800  975.0  90  39  45   2.344   0.0   0.0  960
 1.800 1090.0  90  39  45   5.469   0.0   0.0 1094
 1.800 1112.5  90  39  48  -5.469   0.0   0.0 1117
 1.800 1115.0  90  39  45  -5.469   0.0   0.0 1119
 1.800 1272.5  90  39  45  -5.469   0.0   0.0 1260
 1.800  285.0 -90  39  51  -0.781   0.0   0.0  294
 1.800  287.5 -90  39  60  -0.781   0.0   0.0  294
 1.800  290.0 -90  39  57  -0.781   0.0   0.0  294
 1.800  585.0 -90  39  45  -0.781   0.0   0.0  591
 1.800  880.0 -90  39  45  -2.344   0.0   0.0  887
 1.800 1082.5 -90  39  45   0.781   0.0   0.0 1085
 1.800 1102.5 -90  39  45  -5.469   0.0   0.0 1093
 1.825  290.0  90  39  57  -0.781   0.0   0.0  296
 1.825  292.5  90  39  54  -0.781   0.0   0.0  297
 1.825  445.0  90  39  45   2.344   0.0   0.0  455
 1.825  512.5  90  39  45  -3.906   0.0   0.0  518
 1.825  580.0  90  39  45  -5.469   0.0   0.0  586
 1.825  582.5  90  39  51  -0.781   0.0   0.0  591
 1.825  585.0  90  39  57  -0.781   0.0   0.0  591
 1.825  587.5  90  39  54   0.781   0.0   0.0  591
 1.825  595.0  90  39  45   2.344   0.0   0.0  599
 1.825  915.0  90  39  45  -0.781   0.0   0.0  924
 1.825 1225.0  90  39  45  -0.781   0.0   0.0 1220
 1.825  285.0 -90  39  51  -0.781   0.0   0.0  294
 1.825  287.5 -90  39  63  -0.781   0.0   0.0  294
 1.825  290.0 -90  39  60  -0.781   0.0   0.0  295
 1.825  292.5 -90  39  48   0.781   0.0   0.0  296
 1.825  475.0 -90  39  45  -0.781   0.0   0.0  480
 1.825  632.5 -90  39  45   5.469   0.0   0.0  645
 1.825  757.5 -90  39  45  -2.344   0.0   0.0  758
 1.850  290.0  90  39  51  -0.781   0.0   0.0  298
 1.850  292.5  90  39  57  -0.781   0.0   0.0  298
 1.850  452.5  90  39  45  -2.344   0.0   0.0  450
 1.850  502.5  90  39  45   0.781   0.0   0.0  500
 1.850  585.0  90  39  48  -0.781   0.0   0.0  591
 1.850  587.5  90  39  60  -0.781   0.0   0.0  593
 1.850  590.0  90  39  60  -0.781   0.0   0.0  595
 1.850  592.5  90  39  48   0.781   0.0   0.0  596
 1.850  622.5  90  39  48  -0.781   0.0   0.0  629
 1.850  642.5  90  39  45   0.781   0.0   0.0  657
 1.850  822.5  90  39  51  -0.781   0.0   0.0  835
 1.850  870.0  90  39  45   2.344   0.0   0.0  867
 1.850  877.5  90  39  45   2.344   0.0   0.0  887
 1.850  885.0  90  39  45  -2.344   0.0   0.0  881
 1.850  887.5  90  39  48  -0.781   0.0   0.0  897
 1.850  890.0  90  39  51  -0.781   0.0   0.0  896
 1.850  897.5  90  39  45  -2.344   0.0   0.0  891
 1.850  912.5  90  39  45  -3.906   0.0   0.0  903
 1.850  945.0  90  39  45   3.906   0.0   0.0  947
 1.850 1222.5  90  39  45  -0.781   0.0   0.0 1229
 1.850  287.5 -90  39  63  -0.781   0.0   0.0  295
 1.850  290.0 -90  39  63  -0.781   0.0   0.0  294
 1.850  752.5 -90  39  45   0.781   0.0   0.0  765
 1.850  887.5 -90  39  45   2.344   0.0   0.0  882
 1.875  170.0  90  45  51   0.781   0.0   0.0  162
 1.875  187.5  90  45  51   2.344   0.0   0.0  182
 1.875  205.0  90  45  51   0.781   0.0   0.0  202
 1.875  242.5  90  45  51   2.344   0.0   0.0  238
 1.875  292.5  90  45  51  -0.781   0.0   0.0  298
 1.875  590.0  90  45  57  -0.781   0.0   0.0  595
 1.875  607.5  90  45  51  -0.781   0.0   0.0  615
 1.875  610.0  90  45  54  -0.781   0.0   0.0  616
 1.875  737.5  90  45  51  -0.781   0.0   0.0  747
 1.875  287.5 -90  42  60  -0.781   0.0   0.0  295
 1.875  290.0 -90  42  66  -0.781   0.0   0.0  295
 1.875  292.5 -90  42  57  -0.781   0.0   0.0  296
 1.900  590.0  90  39  51  -0.781   0.0   0.0  597
 1.900  592.5  90  39  57  -0.781   0.0   0.0  599
 1.900  595.0  90  39  54  -0.781   0.0   0.0  600
 1.900  597.5  90  39  54  -0.781   0.0   0.0  603
 1.900  600.0  90  39  51  -0.781   0.0   0.0  605
 1.900  602.5  90  39  51  -0.781   0.0   0.0  608
 1.900   82.5 -90  36  42  -2.344   0.0   0.0   92
 1.900  287.5 -90  36  60  -0.781   0.0   0.0  295
 1.900  290.0 -90  36  66  -0.781   0.0   0.0  295
 1.900  292.5 -90  36  57  -0.781   0.0   0.0  295
 1.900 1235.0 -90  36  42   5.469   0.0   0.0 1231
 1.900 1262.5 -90  36  42  -5.469   0.0   0.0 1261
 1.900 1277.5 -90  36  42  -3.906   0.0   0.0 1283
 1.925  295.0  90  39  48  -0.781   0.0   0.0  301
 1.925  297.5  90  39  48  -0.781   0.0   0.0  302
 1.925  592.5  90  39  48  -0.781   0.0   0.0  599
 1.925  595.0  90  39  51  -0.781   0.0   0.0  600
 1.925  597.5  90  39  51  -0.781   0.0   0.0  603
 1.925  600.0  90  39  51  -0.781   0.0   0.0  605
 1.925  602.5  90  39  48  -0.781   0.0   0.0  605
 1.925  950.0  90  39  45  -0.781   0.0   0.0  958
 1.925 1217.5  90  39  45   5.469   0.0   0.0 1217
 1.925 1245.0  90  39  45   2.344   0.0   0.0 1253
 1.925  287.5 -90  36  57  -0.781   0.0   0.0  296
 1.925  290.0 -90  36  66  -0.781   0.0   0.0  296
 1.925  292.5 -90  36  60  -0.781   0.0   0.0  296
 1.925  585.0 -90  36  48  -0.781   0.0   0.0  593
 1.925  587.5 -90  36  48  -0.781   0.0   0.0  593
 1.925  590.0 -90  36  42  -0.781   0.0   0.0  596
 1.925  602.5 -90  36  42  -0.781   0.0   0.0  608
 1.925  612.5 -90  36  42  -5.469   0.0   0.0  615
 1.925  615.0 -90  36  42  -0.781   0.0   0.0  611
 1.925  627.5 -90  36  42  -5.469   0.0   0.0  628
 1.925  775.0 -90  36  42  -0.781   0.0   0.0  789
 1.925  777.5 -90  36  42  -0.781   0.0   0.0  767
 1.925  782.5 -90  36  42   3.906   0.0   0.0  776
 1.925  902.5 -90  36  42  -0.781   0.0   0.0  907
 1.925 1220.0 -90  36  42  -5.469   0.0   0.0 1220
 1.925 1257.5 -90  36  42  -5.469   0.0   0.0 1267
 1.950  602.5  90  39  48  -0.781   0.0   0.0  608
 1.950  620.0  90  39  48   0.781   0.0   0.0  615
 1.950  680.0  90  39  45  -0.781   0.0   0.0  688
 1.950  897.5  90  39  45  -0.781   0.0   0.0  896
 1.950  902.5  90  39  48   0.781   0.0   0.0  906
 1.950 1037.5  90  39  45  -2.344   0.0   0.0 1052
 1.950  287.5 -90  39  54  -0.781   0.0   0.0  296
 1.950  290.0 -90  39  66  -0.781   0.0   0.0  297
 1.950  292.5 -90  39  63  -0.781   0.0   0.0  297
 1.950  295.0 -90  39  51  -0.781   0.0   0.0  298
 1.950  590.0 -90  39  51   0.781   0.0   0.0  593
 1.950  875.0 -90  39  45  -0.781   0.0   0.0  876
 1.975  297.5  90  42  51  -0.781   0.0   0.0  303
 1.975  602.5  90  42  57  -0.781   0.0   0.0  609
 1.975  605.0  90  42  54   0.781   0.0   0.0  608
 1.975  290.0 -90  39  63  -0.781   0.0   0.0  297
 1.975  292.5 -90  39  63  -0.781   0.0   0.0  297
 1.975  295.0 -90  39  51  -0.781   0.0   0.0  297
 1.975  567.5 -90  39  48   3.906   0.0   0.0  557
 1.975  587.5 -90  39  48  -0.781   0.0   0.0  592
 1.975  590.0 -90  39  51  -0.781   0.0   0.0  591
 2.000  297.5  90  39  54  -0.781   0.0   0.0  304
 2.000  300.0  90  39  54  -0.781   0.0   0.0  305
 2.000  302.5  90  39  48  -0.781   0.0   0.0  305
 2.000  600.0  90  39  45  -0.781   0.0   0.0  609
 2.000  602.5  90  39  48  -0.781   0.0   0.0  609
 2.000  607.5  90  39  51  -0.781   0.0   0.0  613
 2.000  610.0  90  39  51  -0.781   0.0   0.0  616
 2.000  290.0 -90  36  57  -0.781   0.0   0.0  298
 2.000  292.5 -90  36  63  -0.781   0.0   0.0  298
 2.000  295.0 -90  36  60  -0.781   0.0   0.0  298
 2.000  587.5 -90  36  48  -0.781   0.0   0.0  594
 2.000  590.0 -90  36  51  -0.781   0.0   0.0  596
 2.000  630.0 -90  36  42   0.781   0.0   0.0  617
 2.025  300.0  90  39  60  -0.781   0.0   0.0  306
 2.025  302.5  90  39  57  -0.781   0.0   0.0  306
 2.025  605.0  90  39  57  -0.781   0.0   0.0  612
 2.025  607.5  90  39  60  -0.781   0.0   0.0  613
 2.025  610.0  90  39  54  -0.781   0.0   0.0  614
 2.025  612.5  90  39  45  -0.781   0.0   0.0  616
 2.025  920.0  90  39  48  -0.781   0.0   0.0  925
 2.025 1132.5  90  39  45   5.469   0.0   0.0 1135
 2.025  160.0 -90  36  42  -2.344   0.0   0.0  175
 2.025  167.5 -90  36  42  -3.906   0.0   0.0  155
 2.025  207.5 -90  36  42  -2.344   0.0   0.0  216
 2.025  290.0 -90  36  48  -0.781   0.0   0.0  298
 2.025  292.5 -90  36  60  -0.781   0.0   0.0  299
 2.025  295.0 -90  36  60  -0.781   0.0   0.0  299
 2.025  300.0 -90  36  42  -2.344   0.0   0.0  296
 2.025  475.0 -90  36  42   2.344   0.0   0.0  466
 2.025  592.5 -90  36  45  -0.781   0.0   0.0  600
 2.025  922.5 -90  36  42  -2.344   0.0   0.0  924
 2.025  945.0 -90  36  42  -3.906   0.0   0.0  947
 2.025 1107.5 -90  36  42  -3.906   0.0   0.0 1094
 2.025 1122.5 -90  36  42   3.906   0.0   0.0 1131
 2.025 1125.0 -90  36  42  -2.344   0.0   0.0 1133
 2.025 1255.0 -90  36  42  -0.781   0.0   0.0 1246
 2.025 1280.0 -90  36  42   3.906   0.0   0.0 1290
 2.050  300.0  90  39  63  -0.781   0.0   0.0  306
 2.050  302.5  90  39  63  -0.781   0.0   0.0  306
 2.050  305.0  90  39  54  -0.781   0.0   0.0  307
 2.050  605.0  90  39  48  -0.781   0.0   0.0  612
 2.050  607.5  90  39  57  -0.781   0.0   0.0  612
 2.050  610.0  90  39  51  -0.781   0.0   0.0  612
 2.050  617.5  90  39  48  -0.781   0.0   0.0  618
 2.050  620.0  90  39  45  -0.781   0.0   0.0  625
 2.050  640.0  90  39  45   0.781   0.0   0.0  636
 2.050  642.5  90  39  45   0.781   0.0   0.0  639
 2.050  917.5  90  39  54  -0.781   0.0   0.0  922
 2.050  922.5  90  39  45  -0.781   0.0   0.0  921
 2.050  990.0  90  39  45  -0.781   0.0   0.0  982
