2017.09.05 (248) 12:30:00.000
Station name: Grahamstown
URSI code: GR13L
Ionosonde model: DPS-4D
  Freq  Range Pol MPA Amp Doppler    Az    Zn  PGH
 4.250  225.0 -90  33  51  -0.781   0.0   0.0  231
 4.250  227.5 -90  33  51  -0.781   0.0   0.0  231
 4.275  252.5  90  33  51  -0.781   0.0   0.0  258
 4.275  225.0 -90  33  48  -0.781   0.0   0.0  233
 4.275  227.5 -90  33  54  -0.781   0.0   0.0  233
 4.300  252.5  90  33  51  -0.781   0.0   0.0  260
 4.300  255.0  90  33  51  -0.781   0.0   0.0  260
 4.300  227.5 -90  33  51   0.781   0.0   0.0  234
 4.300  230.0 -90  33  51   0.781   0.0   0.0  234
 4.325  252.5  90  33  48  -0.781   0.0   0.0  260
 4.325  255.0  90  33  54  -0.781   0.0   0.0  260
 4.325  230.0 -90  33  48   0.781   0.0   0.0  236
 4.350  255.0  90  33  54  -0.781   0.0   0.0  261
 4.350  257.5  90  33  48  -0.781   0.0   0.0  261
 4.375  252.5  90  33  48  -0.781   0.0   0.0  262
 4.375  255.0  90  33  57  -0.781   0.0   0.0  261
 4.375  257.5  90  33  54  -0.781   0.0   0.0  261
 4.375  232.5 -90  33  51  -0.781   0.0   0.0  239
 4.375  235.0 -90  33  48  -0.781   0.0   0.0  239
 4.400  255.0  90  33  54  -0.781   0.0   0.0  261
 4.400  257.5  90  33  51  -0.781   0.0   0.0  262
 4.400  235.0 -90  33  51   0.781   0.0   0.0  241
 4.425  255.0  90  36  51   0.781   0.0   0.0  261
 4.425  235.0 -90  33  48   0.781   0.0   0.0  243
 4.425  237.5 -90  33  51  -0.781   0.0   0.0  243
 4.425  240.0 -90  33  48  -0.781   0.0   0.0  244
 4.450  255.0  90  33  51  -0.781   0.0   0.0  260
 4.450  237.5 -90  33  48  -0.781   0.0   0.0  244
 4.450  240.0 -90  33  51  -0.781   0.0   0.0  245
 4.475  255.0  90  33  48   0.781   0.0   0.0  260
 4.550  252.5  90  33  48   0.781   0.0   0.0  257
 4.575  250.0  90  33  48  -0.781   0.0   0.0  256
 4.575  252.5  90  33  48  -0.781   0.0   0.0  256
 4.600  250.0  90  33  51  -0.781   0.0   0.0  256
 4.600  252.5  90  33  48  -0.781   0.0   0.0  257
 4.600  250.0 -90  30  45  -0.781   0.0   0.0  258
 4.600  252.5 -90  30  45   0.781   0.0   0.0  257
 4.625  247.5  90  33  48  -0.781   0.0   0.0  255
 4.625  250.0  90  33  51  -0.781   0.0   0.0  255
 4.625  252.5 -90  33  48   0.781   0.0   0.0  258
 4.650  247.5  90  33  51  -0.781   0.0   0.0  254
 4.650  250.0  90  33  51  -0.781   0.0   0.0  254
 4.650  252.5 -90  30  45  -0.781   0.0   0.0  261
 4.650  255.0 -90  30  48  -0.781   0.0   0.0  261
 4.675  245.0  90  33  48   0.781   0.0   0.0  253
 4.675  247.5  90  33  51   0.781   0.0   0.0  253
 4.675  255.0 -90  33  48  -0.781   0.0   0.0  263
 4.675  257.5 -90  33  48  -0.781   0.0   0.0  263
 4.700  245.0  90  33  48   0.781   0.0   0.0  251
 4.700  247.5  90  33  51   0.781   0.0   0.0  252
 4.700  257.5 -90  30  48   0.781   0.0   0.0  264
 4.700  260.0 -90  30  45   0.781   0.0   0.0  264
 4.725  245.0  90  33  51  -0.781   0.0   0.0  252
 4.725  247.5  90  33  48  -0.781   0.0   0.0  251
 4.750  242.5  90  30  45   0.781   0.0   0.0  251
 4.750  245.0  90  30  54   0.781   0.0   0.0  251
 4.750  247.5  90  30  48   0.781   0.0   0.0  251
 4.750  260.0 -90  30  45  -0.781   0.0   0.0  266
 4.775  242.5  90  33  48   0.781   0.0   0.0  249
 4.775  245.0  90  33  54   0.781   0.0   0.0  250
 4.800  242.5  90  33  51  -0.781   0.0   0.0  249
 4.800  245.0  90  33  51   0.781   0.0   0.0  249
 4.800  262.5 -90  33  48  -0.781   0.0   0.0  267
 4.825  242.5  90  33  54   0.781   0.0   0.0  248
 4.825  245.0  90  33  51   0.781   0.0   0.0  249
 4.850  242.5  90  33  51  -0.781   0.0   0.0  248
 4.850  245.0  90  33  48  -0.781   0.0   0.0  247
 4.875  240.0  90  30  45   0.781   0.0   0.0  248
 4.875  242.5  90  30  51  -0.781   0.0   0.0  248
 4.875  245.0  90  30  45  -0.781   0.0   0.0  248
 4.900  240.0  90  30  48   0.781   0.0   0.0  247
 4.900  242.5  90  30  48  -0.781   0.0   0.0  247
 4.925  240.0  90  33  51  -0.781   0.0   0.0  247
 4.925  242.5  90  33  51  -0.781   0.0   0.0  247
 4.950  240.0  90  33  54   0.781   0.0   0.0  246
 4.950  242.5  90  33  54   0.781   0.0   0.0  247
 4.975  237.5  90  30  45  -0.781   0.0   0.0  246
 4.975  240.0  90  30  54  -0.781   0.0   0.0  246
 4.975  242.5  90  30  54  -0.781   0.0   0.0  246
 5.000  237.5  90  30  45  -0.781   0.0   0.0  246
 5.000  240.0  90  30  57   0.781   0.0   0.0  246
 5.000  242.5  90  30  54   0.781   0.0   0.0  246
 5.025  237.5  90  33  48   0.781   0.0   0.0  246
 5.025  240.0  90  33  57   0.781   0.0   0.0  246
 5.025  242.5  90  33  54   0.781   0.0   0.0  246
 5.050  237.5  90  33  51   0.781   0.0   0.0  245
 5.050  240.0  90  33  57   0.781   0.0   0.0  246
 5.050  242.5  90  33  54   0.781   0.0   0.0  246
 5.075  237.5  90  30  51  -0.781   0.0   0.0  246
 5.075  240.0  90  30  57   0.781   0.0   0.0  245
 5.075  242.5  90  30  51   0.781   0.0   0.0  245
 5.075  257.5 -90  30  48  -0.781   0.0   0.0  264
 5.075  260.0 -90  30  45  -0.781   0.0   0.0  264
 5.100  237.5  90  33  54   0.781   0.0   0.0  246
 5.100  240.0  90  33  57   0.781   0.0   0.0  245
 5.100  242.5  90  33  51   0.781   0.0   0.0  245
 5.100  255.0 -90  30  48   0.781   0.0   0.0  262
 5.100  257.5 -90  30  51  -0.781   0.0   0.0  263
 5.100  260.0 -90  30  48  -0.781   0.0   0.0  263
 5.125  237.5  90  33  51   0.781   0.0   0.0  245
 5.125  240.0  90  33  57   0.781   0.0   0.0  245
 5.125  242.5  90  33  51   0.781   0.0   0.0  245
 5.125  255.0 -90  30  48   0.781   0.0   0.0  262
 5.125  257.5 -90  30  51  -0.781   0.0   0.0  262
 5.150  237.5  90  30  54   0.781   0.0   0.0  245
 5.150  240.0  90  30  57   0.781   0.0   0.0  245
 5.150  242.5  90  30  51   0.781   0.0   0.0  245
 5.150  255.0 -90  30  51   0.781   0.0   0.0  261
 5.150  257.5 -90  30  51   0.781   0.0   0.0  261
 5.175  237.5  90  30  54   0.781   0.0   0.0  245
 5.175  240.0  90  30  60   0.781   0.0   0.0  245
 5.175  242.5  90  30  51  -0.781   0.0   0.0  245
 5.175  255.0 -90  30  54   0.781   0.0   0.0  261
 5.175  257.5 -90  30  51   0.781   0.0   0.0  261
 5.200  237.5  90  33  54   0.781   0.0   0.0  245
 5.200  240.0  90  33  57   0.781   0.0   0.0  245
 5.200  242.5  90  33  51   0.781   0.0   0.0  245
 5.200  252.5 -90  33  48  -0.781   0.0   0.0  260
 5.200  255.0 -90  33  54  -0.781   0.0   0.0  260
 5.200  257.5 -90  33  51   0.781   0.0   0.0  261
 5.225  237.5  90  33  54   0.781   0.0   0.0  245
 5.225  240.0  90  33  57   0.781   0.0   0.0  245
 5.225  242.5  90  33  51   0.781   0.0   0.0  245
 5.225  252.5 -90  33  48  -0.781   0.0   0.0  260
 5.225  255.0 -90  33  54   0.781   0.0   0.0  260
 5.225  257.5 -90  33  48   0.781   0.0   0.0  261
 5.250  237.5  90  30  54   0.781   0.0   0.0  245
 5.250  240.0  90  30  57   0.781   0.0   0.0  245
 5.250  242.5  90  30  51   0.781   0.0   0.0  245
 5.250  252.5 -90  30  51  -0.781   0.0   0.0  259
 5.250  255.0 -90  30  51  -0.781   0.0   0.0  259
 5.275  237.5  90  30  54   0.781   0.0   0.0  245
 5.275  240.0  90  30  57   0.781   0.0   0.0  245
 5.275  242.5  90  30  51   0.781   0.0   0.0  246
 5.275  252.5 -90  30  51  -0.781   0.0   0.0  259
 5.275  255.0 -90  30  51   0.781   0.0   0.0  259
 5.300  237.5  90  30  51  -0.781   0.0   0.0  245
 5.300  240.0  90  30  57  -0.781   0.0   0.0  245
 5.300  242.5  90  30  51   0.781   0.0   0.0  245
 5.300  252.5 -90  30  51   0.781   0.0   0.0  259
 5.300  255.0 -90  30  48   0.781   0.0   0.0  258
 5.325  237.5  90  33  51   0.781   0.0   0.0  245
 5.325  240.0  90  33  57  -0.781   0.0   0.0  245
 5.325  242.5  90  33  48  -0.781   0.0   0.0  245
 5.325  252.5 -90  30  48  -0.781   0.0   0.0  258
 5.325  255.0 -90  30  45   0.781   0.0   0.0  258
 5.350  237.5  90  30  48  -0.781   0.0   0.0  245
 5.350  240.0  90  30  54   0.781   0.0   0.0  245
 5.350  242.5  90  30  48   0.781   0.0   0.0  244
 5.350  252.5 -90  30  48  -0.781   0.0   0.0  258
 5.375  237.5  90  30  48   0.781   0.0   0.0  245
 5.375  240.0  90  30  54   0.781   0.0   0.0  245
 5.375  242.5  90  30  51   0.781   0.0   0.0  245
 5.375  250.0 -90  30  45   0.781   0.0   0.0  258
 5.375  252.5 -90  30  48   0.781   0.0   0.0  258
 5.400  237.5  90  33  48   0.781   0.0   0.0  245
 5.400  240.0  90  33  54   0.781   0.0   0.0  246
 5.400  242.5  90  33  51   0.781   0.0   0.0  246
 5.400  250.0 -90  30  48   0.781   0.0   0.0  257
 5.400  252.5 -90  30  51  -0.781   0.0   0.0  257
 5.425  240.0  90  33  54   0.781   0.0   0.0  246
 5.425  242.5  90  33  51   0.781   0.0   0.0  246
 5.425  250.0 -90  30  48   0.781   0.0   0.0  257
 5.425  252.5 -90  30  51   0.781   0.0   0.0  257
 5.450  237.5  90  30  45   0.781   0.0   0.0  245
 5.450  240.0  90  30  54   0.781   0.0   0.0  246
 5.450  242.5  90  30  51  -0.781   0.0   0.0  246
 5.450  250.0 -90  30  48   0.781   0.0   0.0  257
 5.450  252.5 -90  30  48  -0.781   0.0   0.0  257
 5.475  240.0  90  30  54   0.781   0.0   0.0  246
 5.475  242.5  90  30  51  -0.781   0.0   0.0  246
 5.475  250.0 -90  30  48  -0.781   0.0   0.0  257
 5.475  252.5 -90  30  45   0.781   0.0   0.0  256
 5.500  240.0  90  33  54  -0.781   0.0   0.0  246
 5.500  242.5  90  33  51   0.781   0.0   0.0  247
 5.500  250.0 -90  30  45   0.781   0.0   0.0  256
 5.525  240.0  90  30  51   0.781   0.0   0.0  247
 5.525  242.5  90  30  51   0.781   0.0   0.0  247
 5.525  250.0 -90  30  45  -0.781   0.0   0.0  256
 5.550  240.0  90  30  54   0.781   0.0   0.0  247
 5.550  242.5  90  30  57   0.781   0.0   0.0  247
 5.550  245.0  90  30  45  -0.781   0.0   0.0  247
 5.550  250.0 -90  30  51  -0.781   0.0   0.0  256
 5.550  252.5 -90  30  48  -0.781   0.0   0.0  256
 5.575  240.0  90  30  54   0.781   0.0   0.0  247
 5.575  242.5  90  30  57   0.781   0.0   0.0  247
 5.575  245.0  90  30  48   0.781   0.0   0.0  247
 5.575  247.5 -90  30  45  -0.781   0.0   0.0  256
 5.575  250.0 -90  30  51  -0.781   0.0   0.0  256
 5.575  252.5 -90  30  48  -0.781   0.0   0.0  256
 5.600  240.0  90  30  54   0.781   0.0   0.0  248
 5.600  242.5  90  30  57   0.781   0.0   0.0  247
 5.600  245.0  90  30  48   0.781   0.0   0.0  248
 5.600  247.5 -90  30  45   0.781   0.0   0.0  256
 5.600  250.0 -90  30  51   0.781   0.0   0.0  255
 5.600  252.5 -90  30  45  -0.781   0.0   0.0  255
 5.625  240.0  90  33  51   0.781   0.0   0.0  248
 5.625  242.5  90  33  57   0.781   0.0   0.0  248
 5.625  245.0  90  33  51  -0.781   0.0   0.0  248
 5.625  247.5 -90  30  48   0.781   0.0   0.0  255
 5.625  250.0 -90  30  51   0.781   0.0   0.0  255
 5.625  252.5 -90  30  45   0.781   0.0   0.0  255
 5.650  240.0  90  30  48   0.781   0.0   0.0  248
 5.650  242.5  90  30  54   0.781   0.0   0.0  248
 5.650  245.0  90  30  51   0.781   0.0   0.0  248
 5.650  247.5 -90  30  45   0.781   0.0   0.0  255
 5.650  250.0 -90  30  51   0.781   0.0   0.0  255
 5.675  240.0  90  30  45   0.781   0.0   0.0  249
 5.675  242.5  90  30  51   0.781   0.0   0.0  248
 5.675  245.0  90  30  48  -0.781   0.0   0.0  248
 5.675  250.0 -90  30  48   0.781   0.0   0.0  255
 5.700  242.5  90  30  51   0.781   0.0   0.0  249
 5.700  245.0  90  30  48   0.781   0.0   0.0  249
 5.700  247.5 -90  30  45   0.781   0.0   0.0  254
 5.700  250.0 -90  30  48   0.781   0.0   0.0  254
 5.725  242.5  90  30  51   0.781   0.0   0.0  249
 5.725  245.0  90  30  51  -0.781   0.0   0.0  249
 5.725  247.5 -90  30  45  -0.781   0.0   0.0  255
 5.725  250.0 -90  30  48   0.781   0.0   0.0  255
 5.750  242.5  90  30  51   0.781   0.0   0.0  249
 5.750  245.0  90  30  51   0.781   0.0   0.0  249
 5.750  250.0 -90  30  48   0.781   0.0   0.0  255
 5.775  242.5  90  30  51  -0.781   0.0   0.0  250
 5.775  245.0  90  30  54   0.781   0.0   0.0  250
 5.775  247.5  90  30  48   0.781   0.0   0.0  251
 5.775  250.0 -90  30  45   0.781   0.0   0.0  255
 5.800  242.5  90  30  48   0.781   0.0   0.0  251
 5.800  245.0  90  30  57   0.781   0.0   0.0  251
 5.800  247.5  90  30  51   0.781   0.0   0.0  251
 5.800  250.0 -90  30  48   0.781   0.0   0.0  255
 5.825  242.5  90  30  48   0.781   0.0   0.0  251
 5.825  245.0  90  30  57   0.781   0.0   0.0  251
 5.825  247.5  90  30  54   0.781   0.0   0.0  251
 5.825  250.0 -90  30  48   0.781   0.0   0.0  255
 5.825  252.5 -90  30  45  -0.781   0.0   0.0  255
 5.850  245.0  90  30  57   0.781   0.0   0.0  251
 5.850  247.5  90  30  54   0.781   0.0   0.0  251
 5.850  250.0 -90  30  51   0.781   0.0   0.0  255
 5.850  252.5 -90  30  45   0.781   0.0   0.0  256
 5.875  245.0  90  30  54  -0.781   0.0   0.0  252
 5.875  247.5  90  30  57  -0.781   0.0   0.0  252
 5.875  250.0  90  30  45   0.781   0.0   0.0  252
 5.875  247.5 -90  30  48   0.781   0.0   0.0  256
 5.875  250.0 -90  30  54   0.781   0.0   0.0  256
 5.875  252.5 -90  30  48   0.781   0.0   0.0  256
 5.900  245.0  90  30  51   0.781   0.0   0.0  253
 5.900  247.5  90  30  54   0.781   0.0   0.0  252
 5.900  250.0  90  30  45  -0.781   0.0   0.0  252
 5.900  247.5 -90  30  45   0.781   0.0   0.0  255
 5.900  250.0 -90  30  51   0.781   0.0   0.0  255
 5.900  252.5 -90  30  45   0.781   0.0   0.0  256
 5.925  245.0  90  30  51   0.781   0.0   0.0  253
 5.925  247.5  90  30  57   0.781   0.0   0.0  253
 5.925  250.0  90  30  51   0.781   0.0   0.0  253
 5.925  247.5 -90  30  48   0.781   0.0   0.0  255
 5.925  250.0 -90  30  54   0.781   0.0   0.0  255
 5.925  252.5 -90  30  48   0.781   0.0   0.0  256
 5.950  245.0  90  30  45   0.781   0.0   0.0  254
 5.950  247.5  90  30  57   0.781   0.0   0.0  253
 5.950  250.0  90  30  54  -0.781   0.0   0.0  254
 5.950  247.5 -90  30  45   0.781   0.0   0.0  255
 5.950  250.0 -90  30  51   0.781   0.0   0.0  255
 5.950  252.5 -90  30  48  -0.781   0.0   0.0  256
 5.975  247.5  90  30  57   0.781   0.0   0.0  254
 5.975  250.0  90  30  54  -0.781   0.0   0.0  254
 5.975  250.0 -90  30  51   0.781   0.0   0.0  256
 5.975  252.5 -90  30  48   0.781   0.0   0.0  256
 6.000  247.5  90  30  54   0.781   0.0   0.0  255
 6.000  250.0  90  30  57  -0.781   0.0   0.0  255
 6.000  252.5  90  30  48  -0.781   0.0   0.0  256
 6.000  250.0 -90  30  51   0.781   0.0   0.0  256
 6.000  252.5 -90  30  48  -0.781   0.0   0.0  256
 6.025  247.5  90  30  51   0.781   0.0   0.0  255
 6.025  250.0  90  30  57   0.781   0.0   0.0  255
 6.025  252.5  90  30  51  -0.781   0.0   0.0  256
 6.025  250.0 -90  30  54  -0.781   0.0   0.0  256
 6.025  252.5 -90  30  51  -0.781   0.0   0.0  256
 6.050  247.5  90  30  48   0.781   0.0   0.0  256
 6.050  250.0  90  30  57  -0.781   0.0   0.0  256
 6.050  252.5  90  30  54   0.781   0.0   0.0  256
 6.050  250.0 -90  30  54   0.781   0.0   0.0  256
 6.050  252.5 -90  30  51   0.781   0.0   0.0  257
 6.075  250.0  90  30  54  -0.781   0.0   0.0  256
 6.075  252.5  90  30  54  -0.781   0.0   0.0  256
 6.075  250.0 -90  30  51   0.781   0.0   0.0  257
 6.075  252.5 -90  30  51  -0.781   0.0   0.0  257
 6.100  250.0  90  30  51  -0.781   0.0   0.0  257
 6.100  252.5  90  30  54  -0.781   0.0   0.0  257
 6.100  255.0  90  30  45   0.781   0.0   0.0  257
 6.100  250.0 -90  30  51   0.781   0.0   0.0  257
 6.100  252.5 -90  30  51   0.781   0.0   0.0  257
 6.125  250.0  90  30  48  -0.781   0.0   0.0  258
 6.125  252.5  90  30  54  -0.781   0.0   0.0  258
 6.125  255.0  90  30  48  -0.781   0.0   0.0  258
 6.125  250.0 -90  30  45   0.781   0.0   0.0  257
 6.125  252.5 -90  30  48   0.781   0.0   0.0  257
 6.150  250.0  90  30  45   0.781   0.0   0.0  259
 6.150  252.5  90  30  54   0.781   0.0   0.0  259
 6.150  255.0  90  30  54   0.781   0.0   0.0  259
 6.150  250.0 -90  30  45   0.781   0.0   0.0  257
 6.150  252.5 -90  30  51   0.781   0.0   0.0  257
 6.175  252.5  90  30  51  -0.781   0.0   0.0  259
 6.175  255.0  90  30  54  -0.781   0.0   0.0  259
 6.175  252.5 -90  30  48   0.781   0.0   0.0  258
 6.200  252.5  90  30  51  -0.781   0.0   0.0  260
 6.200  255.0  90  30  54  -0.781   0.0   0.0  260
 6.200  257.5  90  30  48   0.781   0.0   0.0  260
 6.200  252.5 -90  30  48   0.781   0.0   0.0  258
 6.225  252.5  90  30  48  -0.781   0.0   0.0  261
 6.225  255.0  90  30  57  -0.781   0.0   0.0  261
 6.225  257.5  90  30  54  -0.781   0.0   0.0  261
 6.225  250.0 -90  30  45  -0.781   0.0   0.0  258
 6.225  252.5 -90  30  51   0.781   0.0   0.0  258
 6.225  255.0 -90  30  48   0.781 270.0  30.0  259
 6.250  255.0  90  30  51  -0.781   0.0   0.0  262
 6.250  257.5  90  30  54  -0.781   0.0   0.0  262
 6.250  252.5 -90  30  51  -0.781   0.0   0.0  259
 6.250  255.0 -90  30  48  -0.781   0.0   0.0  259
 6.275  255.0  90  30  48  -0.781   0.0   0.0  263
 6.275  257.5  90  30  54  -0.781   0.0   0.0  263
 6.275  260.0  90  30  48  -0.781   0.0   0.0  263
 6.275  252.5 -90  30  51   0.781   0.0   0.0  259
 6.275  255.0 -90  30  51   0.781   0.0   0.0  259
 6.300  255.0  90  30  48  -0.781   0.0   0.0  263
 6.300  257.5  90  30  57  -0.781   0.0   0.0  264
 6.300  260.0  90  30  54  -0.781   0.0   0.0  264
 6.300  252.5 -90  33  51  -0.781   0.0   0.0  259
 6.300  255.0 -90  33  51   0.781   0.0   0.0  260
 6.325  257.5  90  30  54  -0.781   0.0   0.0  265
 6.325  260.0  90  30  54  -0.781   0.0   0.0  265
 6.325  262.5  90  30  45  -0.781   0.0   0.0  266
 6.325  252.5 -90  30  48   0.781 270.0  30.0  260
 6.325  255.0 -90  30  51   0.781   0.0   0.0  260
 6.350  257.5  90  30  51  -0.781   0.0   0.0  265
 6.350  260.0  90  30  57  -0.781   0.0   0.0  265
 6.350  262.5  90  30  51  -0.781   0.0   0.0  265
 6.350  252.5 -90  30  45   0.781   0.0   0.0  260
 6.350  255.0 -90  30  51  -0.781   0.0   0.0  260
 6.350  257.5 -90  30  48  -0.781 270.0  30.0  261
 6.375  257.5  90  30  45  -0.781   0.0   0.0  265
 6.375  260.0  90  30  57  -0.781   0.0   0.0  267
 6.375  262.5  90  30  54  -0.781   0.0   0.0  267
 6.375  255.0 -90  30  51  -0.781   0.0   0.0  261
 6.375  257.5 -90  30  48   0.781   0.0   0.0  260
 6.400  260.0  90  30  54  -0.781   0.0   0.0  267
 6.400  262.5  90  30  57  -0.781   0.0   0.0  268
 6.400  265.0  90  30  48  -0.781   0.0   0.0  267
 6.400  255.0 -90  30  51   0.781   0.0   0.0  261
 6.400  257.5 -90  30  48   0.781   0.0   0.0  261
 6.425  260.0  90  30  48  -0.781   0.0   0.0  268
 6.425  262.5  90  30  57  -0.781   0.0   0.0  268
 6.425  265.0  90  30  54  -0.781   0.0   0.0  269
 6.425  255.0 -90  30  48  -0.781 270.0  30.0  262
 6.425  257.5 -90  30  51  -0.781 270.0  30.0  262
 6.450  262.5  90  33  57  -0.781   0.0   0.0  270
 6.450  265.0  90  33  60  -0.781   0.0   0.0  270
 6.450  267.5  90  33  51  -0.781   0.0   0.0  271
 6.450  255.0 -90  33  51   0.781   0.0   0.0  262
 6.450  257.5 -90  33  54  -0.781   0.0   0.0  262
 6.475  262.5  90  30  51  -0.781   0.0   0.0  271
 6.475  265.0  90  30  60  -0.781   0.0   0.0  271
 6.475  267.5  90  30  57  -0.781   0.0   0.0  271
 6.475  255.0 -90  30  48   0.781   0.0   0.0  263
 6.475  257.5 -90  30  54  -0.781   0.0   0.0  263
 6.475  260.0 -90  30  51  -0.781   0.0   0.0  263
 6.500  262.5  90  30  45   0.781   0.0   0.0  272
 6.500  265.0  90  30  57  -0.781   0.0   0.0  272
 6.500  267.5  90  30  60  -0.781   0.0   0.0  272
 6.500  270.0  90  30  48  -0.781   0.0   0.0  272
 6.500  257.5 -90  33  57   0.781   0.0   0.0  264
 6.500  260.0 -90  33  54   0.781 270.0  30.0  264
 6.525  265.0  90  30  51  -0.781   0.0   0.0  273
 6.525  267.5  90  30  60  -0.781   0.0   0.0  274
 6.525  270.0  90  30  54  -0.781   0.0   0.0  273
 6.525  257.5 -90  30  57   0.781   0.0   0.0  264
 6.525  260.0 -90  30  57  -0.781   0.0   0.0  265
 6.525  262.5 -90  30  45  -0.781   0.0   0.0  264
 6.550  267.5  90  33  57  -0.781   0.0   0.0  275
 6.550  270.0  90  33  57  -0.781   0.0   0.0  275
 6.550  272.5  90  33  48  -0.781   0.0   0.0  276
 6.550  257.5 -90  30  54   0.781   0.0   0.0  264
 6.550  260.0 -90  30  57   0.781   0.0   0.0  265
 6.550  262.5 -90  30  51   0.781 270.0  30.0  264
 6.575  267.5  90  30  48  -0.781   0.0   0.0  276
 6.575  270.0  90  30  57  -0.781   0.0   0.0  276
 6.575  272.5  90  30  54  -0.781   0.0   0.0  276
 6.575  257.5 -90  33  51  -0.781   0.0   0.0  265
 6.575  260.0 -90  33  57  -0.781   0.0   0.0  265
 6.575  262.5 -90  33  54  -0.781   0.0   0.0  265
 6.600  270.0  90  33  54  -0.781   0.0   0.0  277
 6.600  272.5  90  33  57  -0.781   0.0   0.0  278
 6.600  275.0  90  33  48  -0.781 270.0  30.0  278
 6.600  257.5 -90  33  48  -0.781   0.0   0.0  266
 6.600  260.0 -90  33  60  -0.781   0.0   0.0  266
 6.600  262.5 -90  33  57  -0.781   0.0   0.0  266
 6.625  270.0  90  30  45  -0.781   0.0   0.0  278
 6.625  272.5  90  30  54  -0.781 270.0  30.0  279
 6.625  275.0  90  30  54  -0.781 270.0  30.0  280
 6.625  260.0 -90  30  57  -0.781 270.0  30.0  268
 6.625  262.5 -90  30  57  -0.781 270.0  30.0  268
 6.625  265.0 -90  30  45  -0.781 270.0  30.0  267
 6.650  272.5  90  33  51  -0.781   0.0   0.0  281
 6.650  275.0  90  33  57  -0.781   0.0   0.0  281
 6.650  277.5  90  33  48  -0.781   0.0   0.0  281
 6.650  260.0 -90  30  54  -0.781   0.0   0.0  268
 6.650  262.5 -90  30  60  -0.781   0.0   0.0  268
 6.650  265.0 -90  30  54   0.781 270.0  30.0  268
 6.675  275.0  90  33  54  -0.781   0.0   0.0  282
 6.675  277.5  90  33  57  -0.781   0.0   0.0  282
 6.675  260.0 -90  33  51  -0.781 270.0  30.0  268
 6.675  262.5 -90  33  60  -0.781   0.0   0.0  268
 6.675  265.0 -90  33  57  -0.781   0.0   0.0  268
 6.700  275.0  90  33  48  -0.781   0.0   0.0  284
 6.700  277.5  90  33  54  -0.781   0.0   0.0  284
 6.700  280.0  90  33  51  -0.781   0.0   0.0  284
 6.700  262.5 -90  33  60  -0.781   0.0   0.0  269
 6.700  265.0 -90  33  60  -0.781   0.0   0.0  269
 6.700  267.5 -90  33  48   0.781 270.0  30.0  270
 6.725  277.5  90  30  48  -0.781   0.0   0.0  285
 6.725  280.0  90  30  54  -0.781   0.0   0.0  286
 6.725  282.5  90  30  48  -0.781   0.0   0.0  286
 6.725  262.5 -90  30  54  -0.781 270.0  30.0  270
 6.725  265.0 -90  30  60  -0.781 270.0  30.0  270
 6.725  267.5 -90  30  54   0.781   0.0   0.0  271
 6.750  280.0  90  30  51  -0.781   0.0   0.0  287
 6.750  282.5  90  30  54  -0.781   0.0   0.0  288
 6.750  285.0  90  30  45  -0.781   0.0   0.0  288
 6.750  262.5 -90  30  51  -0.781   0.0   0.0  270
 6.750  265.0 -90  30  60  -0.781   0.0   0.0  271
 6.750  267.5 -90  30  57  -0.781   0.0   0.0  271
 6.775  282.5  90  33  57  -0.781   0.0   0.0  289
 6.775  285.0  90  33  57  -0.781   0.0   0.0  289
 6.775  287.5  90  33  48  -0.781 270.0  30.0  289
 6.775  265.0 -90  33  57  -0.781   0.0   0.0  272
 6.775  267.5 -90  33  60  -0.781   0.0   0.0  273
 6.775  270.0 -90  33  48  -0.781   0.0   0.0  273
 6.800  282.5  90  33  48  -0.781   0.0   0.0  290
 6.800  285.0  90  33  60  -0.781   0.0   0.0  291
 6.800  287.5  90  33  57  -0.781   0.0   0.0  292
 6.800  265.0 -90  33  57  -0.781   0.0   0.0  273
 6.800  267.5 -90  33  63  -0.781   0.0   0.0  273
 6.800  270.0 -90  33  57  -0.781   0.0   0.0  273
 6.825  285.0  90  30  51  -0.781   0.0   0.0  293
 6.825  287.5  90  30  57  -0.781   0.0   0.0  294
 6.825  290.0  90  30  54  -0.781   0.0   0.0  294
 6.825  292.5  90  30  45  -0.781 270.0  30.0  296
 6.825  265.0 -90  30  48  -0.781   0.0   0.0  273
 6.825  267.5 -90  30  60  -0.781 270.0  30.0  274
 6.825  270.0 -90  30  57  -0.781 270.0  30.0  274
 6.825  272.5 -90  30  45   0.781 270.0  30.0  275
 6.850  287.5  90  30  51  -0.781   0.0   0.0  295
 6.850  290.0  90  30  60  -0.781   0.0   0.0  296
 6.850  292.5  90  30  54  -0.781   0.0   0.0  297
 6.850  267.5 -90  30  54  -0.781 270.0  30.0  275
 6.850  270.0 -90  30  60  -0.781 270.0  30.0  275
 6.850  272.5 -90  30  51  -0.781 270.0  30.0  275
 6.875  290.0  90  33  54  -0.781   0.0   0.0  298
 6.875  292.5  90  33  60  -0.781   0.0   0.0  299
 6.875  295.0  90  33  57  -0.781   0.0   0.0  299
 6.875  267.5 -90  33  51  -0.781   0.0   0.0  275
 6.875  270.0 -90  33  60  -0.781   0.0   0.0  276
 6.875  272.5 -90  33  57  -0.781   0.0   0.0  276
 6.900  292.5  90  33  51  -0.781   0.0   0.0  300
 6.900  295.0  90  33  60  -0.781   0.0   0.0  301
